Customer_id,City_Id,Zones_id,Calorie Intake,Ration Opt
157748,2,19,2750,1
157749,1,16,6097,1
157750,1,14,10693,0
157751,3,11,9817,0
157752,3,15,5920,0
157753,2,4,13840,1
157754,3,14,10130,0
157755,2,6,4579,1
157756,3,5,11960,0
157757,3,14,9326,1
157758,3,1,5830,0
157759,3,10,12467,1
157760,3,12,4830,0
157761,3,14,11030,1
157762,1,10,11146,1
157763,1,15,13377,1
157764,2,11,4533,1
157765,1,1,11859,1
157766,2,5,11148,0
157767,1,19,12074,1
157768,2,10,10175,1
157769,2,2,3342,1
157770,3,10,9156,0
157771,1,12,6587,0
157772,1,19,11759,0
157773,3,18,13703,0
157774,3,3,11197,1
157775,1,7,11564,0
157776,3,1,10197,0
157777,3,9,8582,0
157778,1,10,5690,0
157779,1,14,4799,0
157780,2,19,6277,1
157781,3,2,11239,1
157782,2,10,4819,0
157783,3,20,7774,1
157784,1,13,8665,0
157785,1,18,2587,1
157786,2,7,10304,1
157787,1,14,6371,0
157788,2,6,12602,0
157789,2,14,7510,0
157790,1,8,10816,1
157791,3,1,4362,1
157792,3,13,9449,0
157793,1,12,5972,1
157794,3,13,5317,1
157795,3,13,6048,1
157796,1,12,13974,0
157797,2,11,11340,1
157798,1,6,3337,1
157799,2,18,7329,0
157800,1,19,6466,1
157801,3,5,4581,0
157802,3,18,11175,1
157803,2,18,6865,0
157804,2,8,3239,0
157805,3,19,13096,1
157806,1,15,7009,0
157807,2,17,12099,0
157808,1,15,13350,0
157809,1,4,8442,0
157810,2,10,7649,0
157811,1,6,12053,1
157812,2,8,6541,1
157813,1,11,7471,0
157814,1,15,8287,1
157815,1,12,5992,1
157816,1,1,2903,1
157817,2,3,9742,0
157818,1,4,5075,0
157819,1,16,9399,0
157820,3,8,8030,1
157821,2,14,3192,1
157822,2,7,8929,1
157823,2,20,8920,0
157824,2,15,6529,0
157825,3,20,8746,1
157826,3,10,10811,1
157827,3,12,6227,1
157828,1,14,14522,0
157829,2,4,12236,1
157830,1,3,9680,0
157831,2,1,7954,0
157832,1,3,14703,1
157833,2,4,4045,1
157834,1,17,11376,0
157835,1,20,11494,1
157836,2,13,6271,0
157837,2,3,14372,0
157838,2,6,10386,0
157839,1,1,4779,0
157840,1,14,6302,0
157841,2,20,5861,1
157842,2,20,11213,1
157843,1,15,11950,0
157844,3,9,11771,0
157845,1,7,9567,0
157846,1,15,4951,1
157847,1,9,12543,0
157848,2,5,2343,0
157849,3,11,2209,0
157850,3,15,13561,1
157851,2,4,7002,1
157852,3,20,7770,0
157853,3,9,10225,0
157854,3,2,6211,0
157855,1,2,3078,0
157856,3,9,14922,1
157857,2,16,7247,0
157858,3,14,6631,0
157859,2,2,4852,1
157860,3,13,14300,1
157861,2,13,7064,1
157862,3,19,14058,1
157863,1,3,10216,0
157864,3,12,7475,0
157865,2,4,13695,0
157866,2,19,13966,0
157867,2,2,14295,0
157868,2,8,11457,1
157869,2,13,7579,1
157870,3,9,2206,1
157871,2,3,6793,0
157872,3,17,4799,1
157873,2,5,6914,0
157874,3,4,10916,0
157875,2,18,8840,0
157876,3,3,10287,0
157877,2,5,3625,0
157878,1,13,3439,0
157879,2,16,9402,1
157880,3,2,6074,1
157881,1,7,6870,1
157882,2,12,4289,1
157883,3,7,8413,0
157884,2,5,11153,0
157885,2,11,12125,1
157886,2,12,9523,1
157887,1,11,9656,0
157888,2,3,12047,0
157889,1,2,8022,1
157890,3,6,11243,1
157891,2,15,10641,0
157892,1,8,3488,1
157893,3,3,14343,1
157894,3,20,14835,0
157895,1,13,12382,1
157896,2,14,7240,0
157897,3,4,9947,1
157898,2,5,14433,1
157899,1,4,5634,1
157900,1,18,4376,1
157901,3,2,8282,0
157902,3,1,5725,0
157903,3,5,6381,0
157904,3,3,8449,1
157905,3,1,3940,0
157906,3,13,8349,1
157907,3,3,5988,1
157908,3,9,12907,0
157909,3,20,14062,1
157910,2,12,12210,1
157911,1,11,9273,0
157912,3,12,6549,0
157913,1,18,10451,1
157914,2,7,7248,1
157915,1,11,8341,0
157916,1,7,14448,0
157917,3,12,3763,0
157918,2,14,14089,0
157919,1,16,8947,0
157920,2,17,2176,0
157921,2,1,11776,0
157922,1,6,14536,1
157923,2,14,12655,1
157924,1,12,7428,1
157925,1,7,2670,1
157926,2,4,3518,0
157927,3,7,14628,0
157928,1,7,7457,0
157929,2,11,12965,0
157930,3,15,9802,0
157931,2,10,6203,1
157932,3,5,13994,1
157933,1,8,8837,1
157934,1,4,13062,1
157935,3,12,12878,1
157936,2,20,12736,0
157937,1,2,8245,1
157938,2,11,10630,1
157939,2,6,11234,1
157940,1,10,3162,0
157941,1,18,2660,1
157942,2,16,14009,1
157943,2,13,8275,1
157944,2,5,12849,0
157945,3,13,14643,0
157946,1,12,8435,1
157947,1,2,2184,0
157948,3,18,2565,0
157949,1,19,14668,1
157950,2,17,9538,1
157951,3,12,4354,0
157952,3,17,2370,1
157953,3,13,13843,0
157954,1,18,5281,0
157955,1,3,9218,1
157956,2,9,4423,0
157957,3,13,4337,1
157958,2,15,8716,1
157959,2,18,5567,1
157960,3,12,5083,0
157961,3,19,9839,1
157962,3,16,10605,1
157963,2,14,14482,0
157964,2,18,7416,0
157965,1,3,11799,1
157966,3,13,8485,1
157967,3,15,8122,1
157968,1,4,2288,1
157969,3,15,12275,0
157970,3,10,8152,0
157971,1,6,14786,0
157972,1,10,4075,0
157973,1,17,3217,0
157974,2,2,11586,1
157975,3,16,11730,1
157976,3,3,4226,0
157977,3,6,10588,1
157978,3,12,14346,0
157979,1,11,3645,0
157980,3,3,2998,0
157981,3,5,2357,0
157982,1,14,3958,1
157983,3,14,3108,1
157984,3,14,5504,1
157985,1,17,14721,1
157986,3,18,7221,0
157987,2,1,3729,1
157988,2,3,5796,1
157989,2,20,3194,0
157990,2,4,13657,1
157991,2,7,4726,0
157992,3,13,10831,1
157993,1,9,13298,1
157994,2,6,6731,1
157995,2,13,12145,0
157996,1,18,7090,0
157997,1,11,3895,0
157998,2,9,5883,0
157999,3,11,10653,1
158000,3,3,10173,1
158001,3,3,4832,1
158002,1,2,5485,1
158003,3,7,7868,1
158004,1,11,3497,0
158005,1,17,11466,0
158006,1,3,4806,0
158007,1,4,7629,1
158008,3,18,8358,1
158009,1,18,8042,0
158010,3,11,4748,0
158011,1,17,4058,0
158012,2,13,11679,0
158013,3,11,4770,1
158014,1,8,8294,1
158015,2,15,7362,0
158016,1,15,12947,0
158017,3,11,5115,0
158018,1,13,8901,0
158019,1,5,5518,1
158020,1,20,7320,1
158021,1,7,11775,1
158022,3,3,2841,1
158023,2,2,5415,0
158024,3,11,6610,1
158025,2,10,10554,0
158026,3,4,10008,0
158027,2,16,9424,1
158028,1,6,13015,0
158029,1,14,13192,1
158030,3,15,12887,0
158031,2,3,4901,0
158032,1,14,4811,0
158033,1,5,10300,0
158034,1,10,8946,0
158035,3,2,11979,1
158036,3,2,3468,0
158037,1,13,11783,0
158038,2,11,7007,0
158039,1,3,13659,1
158040,1,8,11863,1
158041,3,16,7659,1
158042,1,2,2210,1
158043,2,16,7069,1
158044,3,10,2484,0
158045,3,19,2276,1
158046,2,20,8354,0
158047,1,20,4828,1
158048,2,2,9871,0
158049,1,17,14217,1
158050,3,17,6247,0
158051,3,3,12136,1
158052,2,9,6306,1
158053,3,15,9196,0
158054,2,4,11892,1
158055,1,20,2767,0
158056,1,10,10831,1
158057,3,13,9123,1
158058,1,5,5612,1
158059,2,1,2806,0
158060,1,5,14731,0
158061,3,11,8976,0
158062,1,5,13554,0
158063,3,13,8270,0
158064,2,7,6864,1
158065,2,4,10685,1
158066,3,20,5538,1
158067,2,15,2779,0
158068,2,3,9459,0
158069,1,1,13816,0
158070,1,6,9430,1
158071,1,11,5066,1
158072,1,14,5045,0
158073,1,10,3726,1
158074,2,19,7006,0
158075,3,17,9099,1
158076,2,1,9500,1
158077,3,15,13520,0
158078,3,8,6311,0
158079,3,1,12533,0
158080,2,2,8644,0
158081,1,7,7039,0
158082,2,1,14305,1
158083,3,13,2673,0
158084,1,1,8507,1
158085,2,15,13495,1
158086,1,13,9840,0
158087,2,3,7369,1
158088,1,10,12016,1
158089,3,2,3801,1
158090,3,16,3578,0
158091,1,12,2804,0
158092,3,2,9433,1
158093,3,11,4253,0
158094,1,17,4619,0
158095,3,5,14509,1
158096,3,20,2795,1
158097,1,5,13107,1
158098,2,7,3885,0
158099,3,4,3324,0
158100,1,18,11163,0
158101,1,1,9522,1
158102,1,9,7574,1
158103,1,14,3381,0
158104,2,10,3230,0
158105,3,8,13770,0
158106,2,4,2124,1
158107,3,11,4951,0
158108,1,6,4851,0
158109,3,10,6185,0
158110,1,1,6762,1
158111,1,1,8353,0
158112,3,16,10202,1
158113,1,16,7515,0
158114,1,1,3628,1
158115,1,2,2890,0
158116,3,17,14775,1
158117,2,14,13478,0
158118,3,8,4147,0
158119,3,1,12020,0
158120,3,14,9180,0
158121,2,17,12453,0
158122,2,3,13612,0
158123,3,10,5823,0
158124,3,4,5571,1
158125,3,12,13485,1
158126,3,2,3139,0
158127,2,11,13285,1
158128,3,9,13751,1
158129,3,11,13560,1
158130,1,10,7782,0
158131,2,11,12283,1
158132,1,6,5829,1
158133,3,17,7112,1
158134,1,11,12255,0
158135,2,9,3643,1
158136,3,14,8390,1
158137,2,2,11385,1
158138,2,17,11991,1
158139,3,12,12239,0
158140,3,12,12923,1
158141,2,13,4340,1
158142,3,10,3916,1
158143,2,17,6716,1
158144,1,4,5599,0
158145,3,4,8785,0
158146,1,4,5638,1
158147,2,13,4974,0
158148,3,4,12058,1
158149,1,5,5119,1
158150,2,6,3337,0
158151,2,12,8655,1
158152,1,2,4188,1
158153,2,15,8640,0
158154,3,14,12290,0
158155,2,5,6469,0
158156,2,10,12038,0
158157,3,20,12757,1
158158,3,10,3786,0
158159,3,13,13491,1
158160,1,3,4340,0
158161,2,14,13184,0
158162,3,7,6718,0
158163,3,20,10165,1
158164,3,20,3427,1
158165,2,8,8296,1
158166,3,8,8183,0
158167,3,10,12746,0
158168,3,8,3712,1
158169,1,6,8285,1
158170,3,2,7270,1
158171,2,5,8801,1
158172,2,18,7185,1
158173,1,14,7952,0
158174,3,11,4067,1
158175,2,17,8047,0
158176,3,12,12128,1
158177,2,12,4188,0
158178,3,7,9589,1
158179,1,14,7217,1
158180,1,17,12865,0
158181,2,11,11928,1
158182,3,8,2532,0
158183,2,11,8798,1
158184,1,10,13381,0
158185,3,14,2720,0
158186,2,9,5191,0
158187,2,18,7497,0
158188,1,4,12446,0
158189,1,11,2279,1
158190,3,13,8513,1
158191,3,16,9857,1
158192,1,1,2682,1
158193,3,8,3136,0
158194,1,15,4435,1
158195,1,8,14305,0
158196,1,14,11465,0
158197,3,16,10434,1
158198,3,14,11592,1
158199,3,6,12362,0
158200,3,18,10610,1
158201,2,10,4749,1
158202,2,4,13729,0
158203,3,20,3555,1
158204,3,17,12364,1
158205,1,14,4801,1
158206,2,20,12864,0
158207,1,11,13973,0
158208,2,15,4391,0
158209,1,11,9664,1
158210,3,12,3244,0
158211,2,8,9046,1
158212,1,9,2567,1
158213,1,12,8032,0
158214,3,10,8910,0
158215,3,12,14648,1
158216,3,1,3814,1
158217,2,3,14573,1
158218,2,2,14566,1
158219,1,8,6981,0
158220,3,20,3832,1
158221,3,15,10025,1
158222,1,5,6981,1
158223,1,19,14493,1
158224,3,2,9946,1
158225,1,4,11303,0
158226,1,13,7783,1
158227,2,16,11181,0
158228,2,4,7363,0
158229,3,18,2136,0
158230,1,8,6330,1
158231,3,2,4755,0
158232,3,6,14432,0
158233,2,20,3162,0
158234,3,1,9275,0
158235,3,3,12874,0
158236,2,8,7307,1
158237,2,15,14570,1
158238,2,2,13189,1
158239,2,13,2741,1
158240,2,12,13360,1
158241,3,4,12308,0
158242,1,17,11861,0
158243,3,2,2717,0
158244,3,12,13884,0
158245,2,16,12211,1
158246,3,9,11326,0
158247,1,2,6262,1
158248,3,8,12838,1
158249,1,19,12567,1
158250,1,3,10868,1
158251,3,11,12294,1
158252,2,17,3557,1
158253,3,9,11146,0
158254,1,20,13669,0
158255,1,13,9852,1
158256,1,19,8222,1
158257,3,19,14116,0
158258,1,7,9098,1
158259,3,6,12673,1
158260,2,2,11431,0
158261,2,5,10085,0
158262,3,11,10032,1
158263,3,2,14030,0
158264,1,20,7174,0
158265,2,10,6630,1
158266,1,4,14043,1
158267,3,15,13534,1
158268,1,4,9274,0
158269,3,3,7207,0
158270,1,10,14895,0
158271,3,10,3474,1
158272,3,1,13956,0
158273,1,11,5626,0
158274,1,18,8573,1
158275,3,13,14196,0
158276,2,9,9254,1
158277,2,2,7083,1
158278,2,16,11781,1
158279,3,10,6906,0
158280,2,5,5697,1
158281,3,16,8219,0
158282,1,10,3383,1
158283,1,14,9953,1
158284,2,8,9823,1
158285,2,17,2857,1
158286,3,20,5126,0
158287,1,14,3716,1
158288,2,14,7183,0
158289,1,3,11566,1
158290,2,1,12091,1
158291,3,20,12695,0
158292,2,17,12383,1
158293,2,13,12302,1
158294,1,4,13238,0
158295,3,9,13550,0
158296,1,5,13807,1
158297,2,10,8951,0
158298,2,10,7914,0
158299,1,1,10127,1
158300,3,12,11398,0
158301,3,16,7291,0
158302,1,7,10450,0
158303,2,19,8836,1
158304,3,17,6765,0
158305,3,18,3134,0
158306,1,7,4306,0
158307,2,14,12218,1
158308,3,14,11250,0
158309,2,16,6544,1
158310,2,9,7244,0
158311,2,5,2572,0
158312,2,18,4736,0
158313,1,13,11698,1
158314,1,12,2408,0
158315,3,11,3857,1
158316,1,18,14469,0
158317,3,15,4504,0
158318,1,5,4485,1
158319,1,2,4270,1
158320,2,3,3480,1
158321,2,13,3100,1
158322,3,6,12976,0
158323,1,8,13319,1
158324,3,4,8447,0
158325,1,19,10269,0
158326,1,15,12647,0
158327,2,4,7753,1
158328,2,5,4804,1
158329,2,10,4441,0
158330,3,13,5409,0
158331,1,17,3326,1
158332,3,15,9018,0
158333,3,14,8686,0
158334,1,2,11888,0
158335,3,1,13830,1
158336,2,1,11874,0
158337,3,6,14194,0
158338,3,20,9520,1
158339,2,18,5539,1
158340,1,14,11737,0
158341,3,16,14952,0
158342,3,6,5866,0
158343,2,13,10921,0
158344,2,2,12960,0
158345,2,14,14826,1
158346,3,14,9348,1
158347,2,4,4590,1
158348,2,5,10612,1
158349,3,13,4160,1
158350,3,2,3031,0
158351,2,4,12207,1
158352,2,14,5921,1
158353,3,13,6343,1
158354,3,14,6424,0
158355,3,13,5599,0
158356,1,17,6629,0
158357,2,14,4527,1
158358,2,14,6987,1
158359,1,3,3592,1
158360,1,11,12290,0
158361,1,6,14774,1
158362,2,13,8534,1
158363,3,6,9850,0
158364,1,19,9905,0
158365,1,17,8893,1
158366,2,14,5024,1
158367,2,19,11507,1
158368,2,5,4772,1
158369,3,1,5108,0
158370,1,16,4703,1
158371,1,16,9458,0
158372,1,2,9794,1
158373,3,12,13459,1
158374,1,13,10201,1
158375,2,7,4646,0
158376,2,7,14107,0
158377,2,19,7276,1
158378,3,15,2899,0
158379,3,14,9849,0
158380,3,11,12942,0
158381,1,19,10084,1
158382,1,18,14840,0
158383,2,13,14933,0
158384,2,16,5738,0
158385,2,16,14372,1
158386,2,15,9807,1
158387,1,11,6859,0
158388,2,11,5438,0
158389,2,3,12423,1
158390,2,11,13005,1
158391,2,1,6742,1
158392,3,12,10378,0
158393,2,8,4728,1
158394,1,19,8404,1
158395,2,4,3243,0
158396,2,14,8427,1
158397,3,12,14538,0
158398,2,17,14664,1
158399,3,11,9862,1
158400,1,18,2546,0
158401,2,17,9217,0
158402,1,3,3783,0
158403,2,9,7980,0
158404,3,9,11815,0
158405,3,19,2224,0
158406,3,17,3315,1
158407,2,14,9583,1
158408,3,19,5790,0
158409,1,12,14092,1
158410,3,20,14894,1
158411,3,17,14298,1
158412,2,6,12217,1
158413,1,12,7185,0
158414,1,5,5895,1
158415,3,4,4054,1
158416,1,8,14694,1
158417,2,4,14811,0
158418,3,3,11425,0
158419,2,14,13524,0
158420,2,13,7970,1
158421,2,1,6570,0
158422,3,10,5386,0
158423,2,11,2217,0
158424,3,9,3044,0
158425,3,17,12174,0
158426,3,11,3824,1
158427,1,8,7048,1
158428,3,12,11042,0
158429,3,18,12197,1
158430,1,13,11335,1
158431,1,15,2622,1
158432,2,2,14840,0
158433,2,14,8530,1
158434,1,6,6484,0
158435,1,14,10369,1
158436,3,16,3577,1
158437,2,5,13904,0
158438,1,19,2725,1
158439,2,16,14413,1
158440,2,5,10429,0
158441,2,12,6022,1
158442,3,15,8616,1
158443,1,13,13284,1
158444,3,9,12057,1
158445,1,9,10647,1
158446,1,8,4561,1
158447,1,14,4808,1
158448,2,10,2767,0
158449,2,13,14985,0
158450,1,20,14191,0
158451,3,6,8316,1
158452,1,16,11748,1
158453,2,2,13276,1
158454,2,11,6609,0
158455,1,13,3529,0
158456,2,8,8323,1
158457,2,14,4008,1
158458,2,18,3639,0
158459,2,11,13790,1
158460,1,16,7242,0
158461,3,13,8664,0
158462,1,2,12519,1
158463,3,13,9601,0
158464,3,9,7473,0
158465,1,6,10243,1
158466,1,6,9485,1
158467,3,5,9777,0
158468,3,16,9587,1
158469,1,10,3119,0
158470,2,6,3124,0
158471,3,1,11818,1
158472,1,15,11887,0
158473,1,5,14791,1
158474,1,15,7256,0
158475,2,18,3063,1
158476,1,4,11161,0
158477,3,11,10909,1
158478,2,1,4968,1
158479,3,12,5095,1
158480,3,3,11765,0
158481,1,12,4869,0
158482,1,16,7814,0
158483,2,4,7984,1
158484,3,10,12840,0
158485,1,7,5611,1
158486,1,19,3565,1
158487,3,14,5593,1
158488,3,16,12454,1
158489,1,1,4765,0
158490,1,18,3799,1
158491,2,1,4309,0
158492,3,10,10806,1
158493,1,16,4828,1
158494,1,9,7716,1
158495,2,5,6323,1
158496,2,10,10941,0
158497,2,11,6624,0
158498,1,16,10972,1
158499,3,11,6018,0
158500,2,3,11132,1
158501,2,10,14095,1
158502,2,11,6312,1
158503,1,12,10220,1
158504,2,15,10335,1
158505,3,19,14876,1
158506,1,4,13962,1
158507,3,15,12666,1
158508,2,12,7720,1
158509,2,19,10461,0
158510,2,9,2697,1
158511,1,4,10188,0
158512,3,10,2547,0
158513,2,17,11786,0
158514,3,19,4515,0
158515,3,8,13577,1
158516,1,13,10879,1
158517,2,9,3809,1
158518,3,4,3636,1
158519,3,10,8393,1
158520,1,12,5589,1
158521,1,19,5804,0
158522,3,2,11501,1
158523,2,2,9642,0
158524,3,5,12075,0
158525,2,8,6629,1
158526,2,2,10551,1
158527,2,10,5047,0
158528,1,19,11227,0
158529,3,7,8685,0
158530,3,2,10184,1
158531,1,19,13585,1
158532,1,14,10907,1
158533,1,18,4451,1
158534,2,2,3895,1
158535,2,17,4364,0
158536,3,12,10904,1
158537,2,3,7457,1
158538,1,19,14535,1
158539,2,17,2330,0
158540,2,7,4572,1
158541,1,16,9405,1
158542,1,15,8388,0
158543,2,16,6489,1
158544,2,7,4878,1
158545,2,1,6188,0
158546,3,14,10262,1
158547,3,5,3046,1
158548,2,16,5997,0
158549,1,4,6904,1
158550,2,8,11711,1
158551,2,3,2188,1
158552,3,15,3584,1
158553,2,18,10271,0
158554,2,9,3086,1
158555,2,10,13255,0
158556,1,18,2529,0
158557,2,18,12574,0
158558,3,13,12294,1
158559,2,5,9358,0
158560,3,4,9171,1
158561,3,4,4851,0
158562,3,5,11732,1
158563,3,14,11103,1
158564,3,10,5479,0
158565,2,17,3385,0
158566,1,12,14427,0
158567,2,5,7731,1
158568,3,9,9041,1
158569,2,16,3855,1
158570,3,18,10357,1
158571,2,7,4650,0
158572,2,19,9650,0
158573,2,17,5994,1
158574,1,9,9775,0
158575,1,18,10554,1
158576,3,20,13273,0
158577,2,15,10010,1
158578,2,19,5590,0
158579,1,2,10649,1
158580,3,5,2573,0
158581,2,15,12493,1
158582,1,18,12963,0
158583,3,3,6307,1
158584,3,3,14820,0
158585,1,13,7943,0
158586,3,8,6481,1
158587,1,5,11553,0
158588,3,14,6896,0
158589,2,19,14980,0
158590,2,9,10251,0
158591,1,13,9540,1
158592,1,10,14886,1
158593,2,10,14976,1
158594,1,10,9307,0
158595,1,15,5884,0
158596,1,16,10196,0
158597,1,8,2807,0
158598,1,1,2749,1
158599,2,20,2203,1
158600,1,1,14320,1
158601,2,14,3120,1
158602,3,14,8588,0
158603,1,17,5650,0
158604,3,20,9737,1
158605,2,3,11680,0
158606,2,17,7310,0
158607,2,18,10103,1
158608,2,19,2737,0
158609,1,2,8503,1
158610,1,17,6060,0
158611,2,13,2210,0
158612,3,10,4956,0
158613,1,15,14337,1
158614,3,14,14029,1
158615,1,9,8298,0
158616,2,13,12755,0
158617,2,1,5940,0
158618,1,18,8814,0
158619,1,9,4092,0
158620,1,14,3085,1
158621,1,7,8534,1
158622,3,9,12787,0
158623,1,12,13657,1
158624,3,9,2954,1
158625,2,14,5492,1
158626,3,20,12056,1
158627,1,19,14329,1
158628,3,19,7559,1
158629,1,13,12296,1
158630,1,11,12934,1
158631,1,4,2131,0
158632,2,18,5686,0
158633,2,20,2307,0
158634,3,10,6217,1
158635,1,9,7430,0
158636,1,18,14941,1
158637,1,9,2430,0
158638,2,9,8781,1
158639,2,5,8632,0
158640,2,12,7134,0
158641,3,19,9808,0
158642,2,8,7786,1
158643,2,10,10984,1
158644,3,9,14863,1
158645,3,13,13572,1
158646,1,14,7952,0
158647,2,6,14958,0
158648,1,19,3155,1
158649,2,11,13037,1
158650,1,10,5211,1
158651,1,19,12343,1
158652,3,4,10020,1
158653,2,18,8097,0
158654,2,1,2161,1
158655,2,16,3840,0
158656,2,5,8151,0
158657,2,3,11235,1
158658,2,17,11552,1
158659,2,18,7183,1
158660,2,4,13989,0
158661,1,9,12527,0
158662,1,19,10523,0
158663,2,13,6106,1
158664,2,12,5416,0
158665,1,12,7112,1
158666,2,10,7264,1
158667,1,15,2125,0
158668,3,7,2312,1
158669,3,1,11285,1
158670,1,12,11207,0
158671,3,7,7792,1
158672,1,4,10677,0
158673,1,5,10812,1
158674,2,8,10648,1
158675,1,5,7803,0
158676,3,5,3458,0
158677,3,12,5448,1
158678,2,15,14293,0
158679,2,6,6878,1
158680,3,19,2835,1
158681,1,8,12106,1
158682,3,16,14006,1
158683,2,20,14650,0
158684,1,19,12822,1
158685,3,4,3849,0
158686,3,16,8435,0
158687,3,15,12439,0
158688,1,10,8291,1
158689,2,6,7988,1
158690,3,20,8153,0
158691,3,8,13355,1
158692,2,19,2687,0
158693,2,12,8613,0
158694,2,11,8718,1
158695,2,17,8454,0
158696,1,15,13627,0
158697,1,6,9509,0
158698,1,14,5229,0
158699,1,17,6734,1
158700,2,6,7744,0
158701,2,6,4488,1
158702,2,2,7909,1
158703,1,3,5455,0
158704,1,9,5090,0
158705,1,20,2893,0
158706,3,1,7447,1
158707,3,20,4822,0
158708,2,11,3142,1
158709,1,11,3704,1
158710,1,1,13890,1
158711,1,18,13394,0
158712,1,15,9477,1
158713,2,13,14320,1
158714,2,3,12324,1
158715,3,15,7062,1
158716,1,9,7868,0
158717,3,8,4184,0
158718,1,14,12940,1
158719,2,11,8781,0
158720,2,13,2539,0
158721,2,1,11636,0
158722,3,19,10187,0
158723,1,3,3080,0
158724,3,18,13460,1
158725,3,20,6703,0
158726,3,11,5460,0
158727,3,19,13313,1
158728,3,19,2213,1
158729,1,11,13014,0
158730,3,6,7414,0
158731,1,7,7682,1
158732,2,3,4596,1
158733,2,3,7002,0
158734,1,6,12742,1
158735,3,14,12749,1
158736,2,12,5404,1
158737,2,14,7248,0
158738,3,17,11560,1
158739,2,4,2997,0
158740,3,14,14155,0
158741,3,19,9418,0
158742,2,6,3416,0
158743,2,6,13026,1
158744,3,7,14601,1
158745,3,14,10878,0
158746,1,11,2416,0
158747,2,14,8082,1
158748,2,13,4055,0
158749,3,3,14281,1
158750,3,17,10840,1
158751,1,2,9107,0
158752,3,20,6897,1
158753,3,15,3900,0
158754,1,20,3027,0
158755,1,18,5802,1
158756,2,2,5969,0
158757,1,3,12982,0
158758,3,14,9218,0
158759,1,19,14110,0
158760,2,5,2301,0
158761,3,11,10518,1
158762,2,7,5725,0
158763,3,3,4401,0
158764,2,5,5025,0
158765,3,14,5149,1
158766,1,17,9646,0
158767,2,8,5390,0
158768,2,1,3310,0
158769,2,17,6545,0
158770,3,7,13742,1
158771,1,18,2602,0
158772,1,7,11803,0
158773,3,10,4695,1
158774,1,12,14040,1
158775,3,17,10997,1
158776,1,18,3480,0
158777,1,3,10104,1
158778,3,9,13360,1
158779,3,3,11275,1
158780,2,3,7234,0
158781,2,18,10540,0
158782,2,18,6840,1
158783,3,16,5336,0
158784,3,19,13356,0
158785,2,13,11803,0
158786,3,4,8567,1
158787,3,6,2396,0
158788,3,14,12877,1
158789,2,6,5196,1
158790,2,16,14768,1
158791,2,20,14029,1
158792,3,8,7211,1
158793,3,17,8796,1
158794,1,8,2909,1
158795,2,19,4976,0
158796,2,19,4806,1
158797,3,6,11345,1
158798,3,4,12576,1
158799,1,6,4069,1
158800,2,20,11232,1
158801,3,15,9008,1
158802,2,15,4830,0
158803,2,6,11021,0
158804,1,3,5529,1
158805,1,10,14536,1
158806,3,20,7019,0
158807,2,8,4381,1
158808,2,4,11997,1
158809,3,12,13593,1
158810,2,17,12261,0
158811,3,17,4965,1
158812,1,5,7708,0
158813,3,8,7822,0
158814,2,4,3818,1
158815,1,9,4336,0
158816,2,2,9936,1
158817,2,18,14564,0
158818,2,6,8129,0
158819,2,9,6306,1
158820,2,19,3366,0
158821,3,16,12235,0
158822,3,20,3184,0
158823,2,16,8635,0
158824,1,5,3960,1
158825,1,19,14783,1
158826,3,17,9653,1
158827,3,19,10853,1
158828,1,8,8827,0
158829,2,3,5993,1
158830,3,11,9510,0
158831,3,10,9620,1
158832,3,9,6614,0
158833,2,14,11850,1
158834,3,17,10283,0
158835,2,6,2598,0
158836,1,6,13740,0
158837,3,5,11539,0
158838,3,14,6564,1
158839,1,14,3274,0
158840,2,1,13669,0
158841,2,11,13419,1
158842,1,8,8021,0
158843,1,1,14418,1
158844,2,12,13280,1
158845,1,9,4897,1
158846,3,5,2952,1
158847,1,1,3019,1
158848,2,19,10079,0
158849,3,2,14826,0
158850,3,19,6308,0
158851,2,12,3507,1
158852,2,19,5477,1
158853,1,10,3625,1
158854,1,15,4790,1
158855,2,14,9845,0
158856,1,1,2390,1
158857,1,11,11245,0
158858,2,7,3970,0
158859,2,6,14492,1
158860,1,13,5275,1
158861,1,16,2943,1
158862,2,19,13091,1
158863,3,7,9816,1
158864,3,8,5378,1
158865,1,5,4908,1
158866,3,10,4692,1
158867,3,15,7964,1
158868,2,15,13088,0
158869,2,18,10775,1
158870,3,10,13545,1
158871,3,4,2919,1
158872,1,19,2559,0
158873,1,12,8379,1
158874,2,9,7349,1
158875,3,8,3732,1
158876,2,2,3679,0
158877,3,7,10333,1
158878,2,1,13645,1
158879,1,3,3821,1
158880,2,10,5807,0
158881,2,3,9719,0
158882,3,11,6399,1
158883,2,20,7092,1
158884,3,15,9851,0
158885,1,19,5660,0
158886,2,10,7901,1
158887,3,18,10586,0
158888,1,16,13091,1
158889,1,3,13237,1
158890,1,20,10685,1
158891,1,20,13387,0
158892,1,2,7227,1
158893,1,1,2821,1
158894,3,18,3920,1
158895,1,6,3020,0
158896,2,8,4766,0
158897,1,20,8715,1
158898,2,3,3188,1
158899,1,7,3305,0
158900,1,11,10185,1
158901,1,1,11958,1
158902,3,18,8750,0
158903,2,11,13962,1
158904,2,11,2368,0
158905,1,3,5702,0
158906,2,17,7884,0
158907,3,16,3669,1
158908,1,4,14225,0
158909,3,3,12540,0
158910,3,9,12062,1
158911,2,2,4571,0
